name,description,parsed_desc,annual_fee,tag_info,rewards,apply_link,image_url,detail_url
원더카드 DAILY,영상스트리밍 40%,['기타'],"국내 1만9천9백원, 해외 1만9천9백원",정보 없음,정보 없음,https://tivan.naver.com/cac/fkrhooBtNuRv8u3rtfn087hJzvtlOFqnPOtFN158RKcVbaawhkLMn8QjG7lgLjzmBToT3BaBSePAK5wHymasFSEPiLC7DSa4C2s8DznUX77j_8nDiS_K46t1vQFY5P6Jt4JStvERgtw_6gR5rihD1GcjNM2_yZ9d3x_zTrW22bHuQFUwJcoVO2LGPXxplJZUO5PIgi84i7dOokDC35eZfoUKD6sFXI7vuzd6ca4WYIuscWCx0yW1KQbmh7id3oNY?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SK/10223/SK_10223_20230117-151657_hor.png,https://card-search.naver.com/item?cardAdId=10223
NH농협 올바른NEW HAVE 카드,기본적립 0.7% 최대 2.1% 적립,['할인 및 적립'],"국내 1만2천원, 해외 1만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKfg_ieOuzeRYzjq25IeZvjcFTqGgzOlvChEt4z9b9AoVYLxtyimYa12qAzP9ZHbZbWmUnqspUlLsgpA4dUUskIDEgGZUUR0AwkXHq9Ulvb7zOdN7hfDdT02ZjvxtHZAjDIWtKhfl-0zUuJf6rmr2l5nqSl8YsXHkzO_Z9LMtJkeFknHMcyPfBfD4W5Le8QFRfB4M0ZdwvDNLXEofyQMwF9axw7uioqipfNHrMTvbZH7OaeuLAa3Y0HxJaUi_xLBEFOokSgVbZOD3OGRMV0H3Z4b?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/3776/NH_3776_20231110-151618_hor.png,https://card-search.naver.com/item?cardAdId=3776
NH20 해봄카드,"커피 30%, 쇼핑 10% 청구할인!","['쇼핑', '할인 및 적립']",해외 1만원,정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKeDGTc2vzg04Tjinm4OoV24YZ0vMpXgwKFgvVhjlosN-HTWYAPyoT_pS3q9GKKSrWOn5XytlGxP-kIGt8e47pV92EJWEfnK9jz5nL1rvYrAe1l1lnM-3xDyZc57hzIDSjIO2eHFdtt67TyQsxFYLP8r_3z1FlTCBG_7JGuE8Hs27JJEaQuv4C3uYfqFRJoLsgH4mz4k3vJxpVCg1Qs8wIG74NOb_WXSSFWyE5bdOMb5bFpyvaekErBhofS0GPsEkWlSdvw23lxkX8fdJ8fjvSCw?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/2206/NH_2206_hor.png,https://card-search.naver.com/item?cardAdId=2206
원더카드 T,SKT텔레콤 결제 20% 하나머니적립,"['통신', '할인 및 적립']","국내 1만9천9백원, 해외 1만9천9백원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKdwnl9q3bbWPqURK_noroCIGS9Zrmj6asQhcHGphcL_UtEfQKmm6SpcdmGdvHOGcXpLS2js9v0mBfR4yMvYR_jSQP6VwEwVGjeCaxOuLqILOxOpWZwnxUw6mjbixTAIvpcQJo3NX6kZm_iRhg_5L1FrxUKuKxOy0ZjKQley41srqzmxpCHoG_kUeIcAF_AGJEji5NFOMY_CLtBKsbxOGOx0?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SK/10226/SK_10226_20230117-161116_hor.png,https://card-search.naver.com/item?cardAdId=10226
NH올원 Rental&코웨이카드,매월 코웨이 렌탈료1~3만원 청구할인,['할인 및 적립'],"국내 1만원, 해외 1만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKdAnC6oO7mgza07HT3G99g_RhoEUHAyM2uUDYSHYy7qw-n-1HEmwgZ2USKmSuB8A5Wc93eqc4iJO93W1TvUMOWU3KETVldZhnB5xB2pXL5mh7It8MSo0oo_yXdm5B_7PlUfd7gV5d3R1-Nngqc7Z8Esmr2GR5zq9oAn6fnfLFrwf6VdOrvrFKXeINS5Ua0p5XB_FgfXtebJpak5qmQRvesJtyF4ArYGWa2XxKJ95dBYVqg3gE0IysPQgIJyzqpb3Cf9WKBA27RGEwc5JnNYzmur?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10262/NH_10262_20230608-180723_hor.png,https://card-search.naver.com/item?cardAdId=10262
아멕스 더 플래티넘 카드 Edition2,85만원 상당 연간 바우처 제공,['기타'],"국내 100만원, 해외 100만원",신규 회원 최대 40만원 지급,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKeD3OOf6Ki91BMup72-Op6rdvC5zXxHPp7N5kEbESK6YVv9JMRFE94Kw-z6fL9JQDCw6MV2AwIrtQ3G7I2Qqv2bqcmpM3CWKPh9dqlfKW55a9_XRAP3ypXnPGiZUAOxbBNWkGt78FGOEWiYu0j7HBGQAoW_Y9mPejCFSx4xmJkzW7iBzTvD-ByUkGss8BNpuPv4UfnnDc1OnxlX1BrgM2UUWfmyJkFrWrWTpONWDa9jZQ==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10361/HD_10361_20240524-104940_hor.png,https://card-search.naver.com/item?cardAdId=10361
NH농협 온플래티늄(ON Platinum)카드(포인트),"기본적립에 더블적립, 보너스포인트까지",['할인 및 적립'],"국내 11만8천원, 해외 11만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKc0zLqlNSTIOeSz8Vy75QhIYZ0vMpXgwKFgvVhjlosN-HTWYAPyoT_pS3q9GKKSrWOn5XytlGxP-kIGt8e47pV92EJWEfnK9jz5nL1rvYrAe1l1lnM-3xDyZc57hzIDSjIO2eHFdtt67TyQsxFYLP8rWSWRhZeH3JlLrq7O_BX-TYd7FaioCjuxXDeQkzVOwYuxRrG4JvjI-fCcz790L2FHnnSqsTowS0IMe0uzSn9FEJ0cb8IXWx7biUlbYlTldrF3HaeRAaKzvw6RBWTN1YfT?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/4044/NH_4044_20231020-165027_hor.png,https://card-search.naver.com/item?cardAdId=4044
NH1961카드,국내/해외이용가맹점0.7~0.9%적립,['할인 및 적립'],"국내 1만2천원, 해외 1만4천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKdN1ugua_CptPb2te3pEns6RhoEUHAyM2uUDYSHYy7qw-n-1HEmwgZ2USKmSuB8A5Wc93eqc4iJO93W1TvUMOWU3KETVldZhnB5xB2pXL5mh7It8MSo0oo_yXdm5B_7PlUfd7gV5d3R1-Nngqc7Z8EsrQNFKHJJ8cwhoGGl-wHLrVezB-GhznjjuN_EZWkkv2h746gRE7R0aULeTa98kceevLUK5A7TNG1PdVeKYr2UT838i2akM24nlSmtyOVmHiHB_mxPwWiDT5JbyfeUPGZ-?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10068/NH_10068_20210708-162709_hor.png,https://card-search.naver.com/item?cardAdId=10068
zgm.rounding카드,쇼골프 연습장 50% 할인,['할인 및 적립'],"국내 2만3천원, 해외 2만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKdfJjT_wNikym5oFUqeYRTn9n_K1KpGnbIhn9isz5XmNeoPJsQuFhfoIwKiTcphtCo6B6TyUfuU4fyXfTOJTXJDQyTIlBoK-7r4L_ipYHRScyYCCeDDSikUQZDX2nAAqe65Ua8xq933vxswuwKfNhsFlPvGCIBm8brhrLmCgWUQlod7FaioCjuxXDeQkzVOwYt4df00tio98hW0p5LKHKUgLO5iPXbGYfgwTpzWM_P568O5YdemBdkEy9xCXldHecBxFgWX-fZmcq8pBPEiSwgr?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10233/NH_10233_20230224-162949_ver.png,https://card-search.naver.com/item?cardAdId=10233
NH농협 올바른OIL&PASS 카드,OIL팩/PASS팩 교통수단 청구할인,"['교통', '할인 및 적립']","국내 1만3천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/tHTGWeUoscPUpOnPU4f_LbhJzvtlOFqnPOtFN158RKeQPRfZxKcGOIFCexsDU5nrYZ0vMpXgwKFgvVhjlosN-HTWYAPyoT_pS3q9GKKSrWOn5XytlGxP-kIGt8e47pV92EJWEfnK9jz5nL1rvYrAe1l1lnM-3xDyZc57hzIDSjIO2eHFdtt67TyQsxFYLP8riwkRtNhtGNDA2h5LI4BX8Id7FaioCjuxXDeQkzVOwYvHcR25rN4eFMGCPFKMDbC72earAim0_5ztC4xOhgtItJ0cb8IXWx7biUlbYlTldrGaAq1xCUs2mCzUJM2fb1k-?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/3556/NH_3556_20230523-171413_hor.png,https://card-search.naver.com/item?cardAdId=3556
신세계 신백리워드 삼성카드,백화점부터 대중교통까지 포인트 적립,"['교통', '쇼핑', '할인 및 적립']","국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/91OR8c4fXhMqrkBT0NvpYSIHPT1vc1MPgDT2eXkYtZ6OOc29_eGeB3Ss1XAA9v0O5GGMKMyvf2wvRcsyHtA0TDEJybQlZdl_NxtoInhsO9BY9yZ0JSuqoEDsr8OpCUzhcGfquUdxo_AcmoKZvxnJY17MuAU_hC4T38Qhm6TIauEsJnC9I_YWO_L3kKcoO9-GF5d-akDiKzzQFFjxXJZ7usm21fxIbV-xeGuGA8iJiMyPWf8X3LkahPKsRvbgYK_c8nLyfORVLRTii7NnCgfeMkGxSRGHfldanchO_OpYC-Qrx2Pfur7GVSLCw8q3-vnSUaSRbUAvisPFtTu7EigRHwVoPTA-U-_la4ZQpXa0tyZb8ktTCBTrkL3C7om6lTMaPRl4En0T3eXRWvlEqLgbzT9Me2NGa0JnoJEDlB821wAcfIajG8fxw4LtowUbSb4mIQZjInV1Agwa5-zrmA3wStwpNGpFZITu1zjFv4xHby7dy188QBcLz_SkzXCGqCCZ?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10427/SS_10427_20241107-171246_ver.png,https://card-search.naver.com/item?cardAdId=10427
LOCA MONEY (로카 머니),한도 없이 최대 2% 로카코인 적립!,['할인 및 적립'],"국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/Hhe6gbFshnD48hxiEE1sdbXtwtigpMb7-sYfswm7b6Q0MD-cjTI61RNjtb_ozhmKP6NFFn0SsXXeRIwD0Oq2a3JHOkIg7FPgdKIqtXslFX_qNTBAJHzFqbstZz6QnOoyeypoxZDx7vMqhct6jTR_tjPHK8QJcNlDFWq_5BYNLVqeaiT6nRb1EIz7BbZEBHjpFTEBZsOtda09yN8yYv2ZYJ7wRDO1dEUft1VDYVeGiMuqKIzbKr8VOSnR_0UQNosXBkkg3vf9iqOWwZiQfTVdDZz4Nin9ag6B6zRujSWlH18EA_fLrCWuqU1yn3Vk5sJh6kJFezZbLSg0NC-gI6sJP6VkFxmHWuO3Uh8BdNW5anvTwQxwbtrn2JnBCDo6xJiPrATHM9y4SAgYCAiBAkq71iPQYhafwCWsCWoZz5xCvCk=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10033/LO_10033_20210202-194432_hor.png,https://card-search.naver.com/item?cardAdId=10033
zgm.streaming카드,스타벅스/넷플릭스 50% 할인,"['음식', '할인 및 적립']","국내 1만2천원, 해외 1만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKdRAZaxPRBzU0e4ngtMc4JtoyUx_wtcEUBSX_3GErNcruoPJsQuFhfoIwKiTcphtCo6B6TyUfuU4fyXfTOJTXJDQyTIlBoK-7r4L_ipYHRScyYCCeDDSikUQZDX2nAAqe65Ua8xq933vxswuwKfNhsFRCHsRSKGyeJ5M3C9sTwrFfRjwG-jlEAOpqjXT-rt_TNnwas4xp79X-FFtnFD1CpolyRc4uxOiWQQs7wZydRAuYptmlPb00kexvSvdgwUSuc9xt8LG4q2bnLdBunppFmv?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10186/NH_10186_20221018-105717_ver.png,https://card-search.naver.com/item?cardAdId=10186
현대카드 대한항공카드 300,연간 보너스 1만 마일리지,['항공'],"국내 30만원, 해외 30만원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKcsgFudeiH4bv4lZjRAbwlBugd5CjhwUv7JZADtpLEpnlv9JMRFE94Kw-z6fL9JQDCw6MV2AwIrtQ3G7I2Qqv2bozs6koi-NvsqU2CWedF2f5yg2pWZdi4e52RH1lTM3SgYImBRUpCG9ny9VvA6taKfUUeDiu-2ys80ST1MUesnLpmMkQ-YP4_8_2Xz6CYs1hEammSjCb4RHhqwO976XrSE4y0LwqSUuS4rxYiCdxW1foNaeQzdJX13i2J8PeeGO5iRnRlaBZxbmGTaOYCC-pGjIISrpK5Yn_D34eDqiEAr2g==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10400/HD_10400_20240724-101335_ver.png,https://card-search.naver.com/item?cardAdId=10400
THE iD. TITANIUM (포인트),5가지 기프트서비스 택2,['기타'],"국내 69만5천원, 해외 70만원",신규 회원 최대 20만원 지급,정보 없음,https://tivan.naver.com/cac/2GOo276e_YdoOOu76FqKgBqcJey1sMDCappaaGdN9tbYlqV6-j_sS-GbyCFUeP_-hlAPPh9Ak84aIa6gVgXxd7a5sX8m49MPpY_w2ZzM1Yi-f5fU2lHO_9_eYHveRTs94R0ztr9RMOmPjAbyI-nJa6L6Xk0rrMJJ8kuMFpcn9f11-ElKXOyq2uPsDojCcjvx-gMDGlhe11xSAbZR_yVulvU9llSIj01WoLBLV3PoOwdo-mtrkUZaIKXPS-n_HjGzYt-N5SodA1pWgTUozXAP8xe7o03cTAlHFiVsYVYJRTRnVPoDgQ1PWQvC1sxp2mtQVr3PpegSvyYKIJCSCmzmi73uPjeiCrDSUIlzAeBesEb0liVepYfZ6yCN7pEY_thB5-Pdt3-m4CB6Q7T_xztjLEZUpNW_ivR3O-w1bxcZdgg=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10235/SS_10235_20230302-190107_ver.png,https://card-search.naver.com/item?cardAdId=10235
신한카드 The Premium PET,전국 동물병원 30% 결제일 할인,['할인 및 적립'],"국내 20만원, 해외 20만3천원",정보 없음,정보 없음,https://tivan.naver.com/cac/ZgJFnzZLWouJfV7u4A0Sun43xT6C55vP0HYD_Nl8vrrhyxL04ndYY__pHv8ZqiV4nkEMsqXSqkecDV_nK18FnN2Jv_llI-mHNItAW5kWPS8AOijOK3qgwKrsq-ebMU6W90zL1a9i1VsziibSCTrz7Y2FBWAbqokpuF_9r5MwdHshK_JqyF6FEvz5gxqdR5RwClmpcGPnNiQCki4OM-ofzSxreCOfUI-bLM3biOGuX784MkQteIcZip8oVHBtv_2fo7WzRbTq6SYkULbjku_68Cb-v74yYCt7EJz7CAHSBuyYouRjym3ZantJpfAAeTPUQ9FE1T16fwXSzRgl0RNczUr0bBOpifs2_9Ps7vBAj24MFIQ0wGU-R8WR8LbKDW-1?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10415/SH_10415_20240924-113943_hor.png,https://card-search.naver.com/item?cardAdId=10415
이마트II KB국민카드(옐로우),이마트/트레이더스 최대 30% 할인,['할인 및 적립'],"국내 1만5천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/eZBlNJ7ls63-DNVvNz0nY1_67mvlrfOlDgActNO-XBHrMGSIO8OmGeM6_4SHeiZHnfnTMRQdczRAlfN0dPh0La6ee6ilN46SdqRt2eYsOsyB0WylsX_XVoS88bh9extFqbvedrw8N_1UaPZfj2DsV04DZ2J-PaZchuK3ZhZiuzAjzJZ08hj8kJCTPTP1-x0gmVMTJXC_8YFNwMMUBjIxF4U9T17zW1eRhS_4xFKD0XWn9ZnAVpMD3ypzHfz5NlpF3CzAaIG0RouHOBUFl2hYBlBNk8GP7uEYU_Vqz3I5fFDM5N_69wUJL0Zw1-jMQUZ6Rxpw0d9VyJDou17w1BtWOxgw57b7AEmElj_zn1xZQwGSeGhhqM_ctWcEB0JKx1pn?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10421/KB_10421_20241031-151529_ver.png,https://card-search.naver.com/item?cardAdId=10421
NH농협 별다줄카드,국내 온라인 전 가맹점 7% 청구할인,['할인 및 적립'],"국내 1만2천원, 해외 1만4천원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKeu4qNXHKZLF5xkuac9QODwoyUx_wtcEUBSX_3GErNcruoPJsQuFhfoIwKiTcphtCo6B6TyUfuU4fyXfTOJTXJDQyTIlBoK-7r4L_ipYHRScyYCCeDDSikUQZDX2nAAqe65Ua8xq933vxswuwKfNhsFHd9HMrldTNMB1-LCvntyffRjwG-jlEAOpqjXT-rt_TNnwas4xp79X-FFtnFD1CpovEeNjC4MoPIPJegONfFkRYptmlPb00kexvSvdgwUSud0YXXyaRvkRO7U0eUiMNLE?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10128/NH_10128_20220113-174853_ver.png,https://card-search.naver.com/item?cardAdId=10128
현대카드 대한항공카드 the First Edition2,연간 보너스 3만 마일리지,['항공'],"국내 80만원, 해외 80만원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKd4wJHTW3LIvfgXVk5oIzul_HFfHb2amFoqgOACSl8M7Vv9JMRFE94Kw-z6fL9JQDCw6MV2AwIrtQ3G7I2Qqv2bozs6koi-NvsqU2CWedF2f1aaxLIgD4cN_bKXBBpRz2AqmJR2fzMUANvNR2OSKtm3UUeDiu-2ys80ST1MUesnLpmMkQ-YP4_8_2Xz6CYs1hG9eKo7YNLGgBdNGz2G9dmQJRiBPIE1B91TyumMlmHORXAqIHI-rNeU6Ux6SjidgzeuUi7os2fPouSZYpOZSNXTstmRw29_baQ25kjjK1yEpA==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10401/HD_10401_20240724-103054_ver.png,https://card-search.naver.com/item?cardAdId=10401
NH농협 올바른NEW HAVE+ 카드,기본적립 0.7% 최대 3.5% 적립,['할인 및 적립'],"국내 2만3천원, 해외 2만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKcb1_RYVcjV7f5UzEUUL1UlAvaFWTBaGYGI-inHA2XBR4LxtyimYa12qAzP9ZHbZbWmUnqspUlLsgpA4dUUskIDEgGZUUR0AwkXHq9Ulvb7zOdN7hfDdT02ZjvxtHZAjDIWtKhfl-0zUuJf6rmr2l5n_8tRpAKahKCja37EbZAyW0nHMcyPfBfD4W5Le8QFRfB4M0ZdwvDNLXEofyQMwF9aRdkKAte7B0flOTuuIYD-T6euLAa3Y0HxJaUi_xLBEFPOs4HmXSiI0cAcwVn2orqL?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/3777/NH_3777_20231110-153503_hor.png,https://card-search.naver.com/item?cardAdId=3777
올리브영 현대카드,올리브영에서 최대 5% 혜택,['기타'],"국내 3만원, 해외 3만원",정보 없음,정보 없음,https://tivan.naver.com/cac/7ZTtaBaQH8CfJ1PkEZVY-bhJzvtlOFqnPOtFN158RKcdH9NqWePQbwp611ySlao_EDvelO-rfamlSeyw061gve55bJvzTU6wQwaEKWezx_PPvYb_JsdG2iDzt1tlT9y7nkeY6N0rivbjJGuTbMJ4hxkc0R5F54a5-yS_5EMy9YfpNhRO8589TWEBLTYCJpz1rSJEU1bs51s99fqyLgfBdWSLwjHB6s3f3kaAVFL-B-uY8KD9hzFFfS4FwqhMxdLd?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10456/HD_10456_20250203-170424_ver.png,https://card-search.naver.com/item?cardAdId=10456
ALL 우리카드 Premium,4천 ALL 리워드 포인트 제공,['기타'],"국내 15만원, 해외 15만원",정보 없음,정보 없음,https://tivan.naver.com/cac/Y1hbUDcrftyez0GeN6TPYvmWnExtYTfG4sWz-szB-k4PLVxIYRbIx131IEm1j8fumA9CsLX08VS3lE9WR0OUDm3yze5HdHEcED2SJWYI2HSq93usOyABfGxh2R9-G1VJaHdtkvXw-_qF6MIh8fNFQrt15DbjOyGTvX8rYB3DW-gt4L80pqVyLEZD2aZrxe4rZWqvLn1FR7R04eU3JmKlbQ2PWUmI4vIKVbChw9hCt0BH581g1xCzaUrFeSy4BqaF-wFYAdEj4MkR6BYNNd0XFRC_CUvZeGkcV1Vc-my7rNz1d_g0q3HlAdGHz5GfL9xhF7JdVylCyAK_9NcQfOz2LyKsQa5NEOuPQSfVQhog07fvvt-isqO2CZ_PSGEMJ0t1dQO4T8xIxJcIZ2FzDR7ixBVYGNYnNXYuqyg23XaCFFnrbXBP_wZiE0QnKukxtadM?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10316/WR_10316_20240104-112354_ver.png,https://card-search.naver.com/item?cardAdId=10316
KB국민 EV카드,전기/수소차 충전 청구할인,['할인 및 적립'],"국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/FgueHMmabHiE0tLvzmxJkl0lhPl0LQj2oBpMpYWgEN8ga-tbv9BZu2aXhQki5qIPM9o6_DS1CdZ4JsAACFwcrHwZ6thXS9goC9g474D7FeYtkIHxkTJQSL1dsPenJ4_LCQO73-5rTIHNq_sYDwcvl6EEYQYGw46L3Hv3YCGsdDNhHLnKbnQekosmltt6lnWO8yL-pkG7EXmaBG0BPENyt8iHbBRy6lykd4Knv9524JJik_JF7SO3hUQzHoi3ucypLDzsAvStOBA7VdiCudZHVWlXDYsIlQyDrvOjgbuz-4seI4aaCCP1BYqXA67NIYRzmSekAi6nKSAId37gM2udl1PXcTVcwU9f3s3S4DoTcTp_LMpmLQVIfmXF4uE2m7XO?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10420/KB_10420_20241030-144956_ver.png,https://card-search.naver.com/item?cardAdId=10420
zgm.play++카드,워터파크 2인 입장교환권 제공,['기타'],"국내 6만3천원, 해외 6만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/DemuDIeIEE0N1Y54WnMVQWFSmWS51iohsNGuaiHUVl50Lho22iITKtuqz8rtO8orafGUrmF8y8MDgQeK5CuftstOC9GUlsk8Wlc0noGl9VPdO9BqezDZy3sIIgvg_1XiDapiLbreR7wN6-cw5YGbP1sNBF7Ks8mKKv8Nplw5xDWOtt4iTPM51rDpvfBUnUECBG4pcSt7YfKaZFdlm8S2DfLx0c0b8fi3xv_ZBekiPIYEwcKITkyaHFXqhr4rxbYoAhIxUpV4psoSN3_qd-rm4uA-rhCULSbyc_h1h99ei7Yyhx1zOGwiAli31Y2hraRN?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10261/NH_10261_20230608-150731_ver.png,https://card-search.naver.com/item?cardAdId=10261
NH농협 올바른OIL카드,"GS, 농협주유소 최대 150원 할인","['주유', '할인 및 적립']",해외 1만5천원,정보 없음,정보 없음,https://tivan.naver.com/cac/DemuDIeIEE0N1Y54WnMVQWFSmWS51iohsNGuaiHUVl7bT-d0Y0pIWHuShhbQ4akwSFyVplW46Eur9-yVwmyjvILxtyimYa12qAzP9ZHbZbWmUnqspUlLsgpA4dUUskIDEgGZUUR0AwkXHq9Ulvb7zOdN7hfDdT02ZjvxtHZAjDIWtKhfl-0zUuJf6rmr2l5nkEVOGjq3RBK3v3ivF2z7CBO_7vIKP984NFWCtkHyZmNcBdE2s7XXe6UMMZbw7h2K2MfgxohR9qARYas1U198moZVgL98rtVrNsmadL-QvXb__wMxcYbuMs4UUsL_iPVs?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/2511/NH_2511_20230111-164130_hor.png,https://card-search.naver.com/item?cardAdId=2511
NH농협 SOHO 다사로이OIL카드,전 주유소 및 LPG 5% 청구할인,"['주유', '할인 및 적립']","국내 1만5천원, 해외 1만7천원",정보 없음,정보 없음,https://tivan.naver.com/cac/DemuDIeIEE0N1Y54WnMVQWFSmWS51iohsNGuaiHUVl6w5mEPqUE0Gnw_b8k76Ry8PYiAe8gnh3hj47cAwNL-2OoPJsQuFhfoIwKiTcphtCo6B6TyUfuU4fyXfTOJTXJDQyTIlBoK-7r4L_ipYHRScyYCCeDDSikUQZDX2nAAqe65Ua8xq933vxswuwKfNhsFyFjiFIo4MBas7OvpkmFJfPRjwG-jlEAOpqjXT-rt_TNnwas4xp79X-FFtnFD1CpoKb7m8gGqh3QLrU2ljaTkn4ptmlPb00kexvSvdgwUSueM_5Wx7pRxnUMpUy5CRqIz?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/NH/10138/NH_10138_20220325-113621_hor.png,https://card-search.naver.com/item?cardAdId=10138
에너지플러스카드 Edition3,GS칼텍스 최대 300M포인트/L적립,['할인 및 적립'],"국내 3만원, 해외 3만원",정보 없음,정보 없음,https://tivan.naver.com/cac/DemuDIeIEE0N1Y54WnMVQWFSmWS51iohsNGuaiHUVl4A-bdj3tRwO-KO678w1FoKqc08M_A_XCdKyZSSYFrPvOcQNwlzPx1NlCbmCLbOFlsRz9jQy_Sc4DYAAB4m9vSeBAuajvBZIPR12uk82ZO7WPqRBqaRH-NOX_GAg40ad8013g_Wp_qw09Q6w2pXwMrwTbo6GTQKSg1vmMWKzlKcQXErVNDalqOe0EojUTfeRn1TZ6DZtxIQtXdj4yrqmXCC?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10318/HD_10318_20240111-153734_ver.png,https://card-search.naver.com/item?cardAdId=10318
미래에셋 현대카드 Diamond,최대 5% 스탁마일리지 적립,"['항공', '할인 및 적립']","국내 50만원, 해외 50만원",정보 없음,정보 없음,https://tivan.naver.com/cac/DemuDIeIEE0N1Y54WnMVQWFSmWS51iohsNGuaiHUVl7A4kAcdvVV08-91R0c8A96XhN04m5KcG_013lESl72YKu75JwNqGKs5exAa4ugFfPoWOvO4LegBMM_OKDLgkb9-6OEJ5-I9KzI-V2qvnQAVKGy-C75wCsJMR9R9Qfcac4kiaCydRaG-LwFdO6Rdx-GMBaatdsIB0JexHDsmsZFukjtkZxDrOrznag_Ff225FK6NTCeJ5Yt10Q8biVP0y0s9bUcqIYtzwi9WigkKAm6SFLHa4GT_P2MXB3aUTz8eLs=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10247/HD_10247_20230411-002456_ver.png,https://card-search.naver.com/item?cardAdId=10247
